INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status
									
(125:4) Возврати, Господи, <mark>пленников</mark> наших, как потоки на полдень.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f3b1ae2647a08ce76	79bd7238-bf36-4b09-8ee8-fe22427ca409	0001b3704e--6162039f3b1ae2647a08ce76	feed883a00f9f45da12f4e68416e99af	APPROVED
Никто, зажегши <mark>свечу</mark>, не покрывает ее сосудом, или не ставит под кровать, а ставит на подсвечник, чтобы входящие видели свет.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f3b1ae2647a08ce76	0227847d-b79e-4e57-93df-e6fbad18a1c6	0001b3704e--6162039f3b1ae2647a08ce76	feed883a00f9f45da12f4e68416e99af	APPROVED
Ждали довольно долго, но видя, что никто не отпирает дверей горницы, взяли <mark>ключ</mark> и отперли, и вот, господин их лежит на земле мертвый.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f3b1ae2647a08ce76	dc81b2e6-e2d7-4bd6-869d-4bff27c546fa	0001b3704e--6162039f3b1ae2647a08ce76	feed883a00f9f45da12f4e68416e99af	APPROVED
И он более и более расширялся кругом вверх боковыми <mark>комнатами</mark>, потому что окружность храма восходила выше и выше вокруг храма, и потому храм имел большую ширину вверху, и из нижнего этажа восходили в верхний через средний.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f3b1ae2647a08ce76	da2c6e7e-7abd-4bd8-ba69-18859eb51ff3	0001b3704e--6162039f3b1ae2647a08ce76	feed883a00f9f45da12f4e68416e99af	APPROVED
<mark>кротость</mark>, воздержание. На таковых нет закона.	3				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f3b1ae2647a08ce76	496d459e-1cb3-48e5-bd9a-92497864fbac	0001b3704e--6162039f3b1ae2647a08ce76	feed883a00f9f45da12f4e68416e99af	APPROVED
Земля же в семь лет <mark>изобилия</mark> приносила из зерна по горсти.	3				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f3b1ae2647a08ce76	1f01c62d-6f47-4198-aca0-4c52b11e838d	0001b3704e--6162039f3b1ae2647a08ce76	feed883a00f9f45da12f4e68416e99af	APPROVED
Без <mark>откровения</mark> свыше народ необуздан, а соблюдающий закон блажен.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f3b1ae2647a08ce76	fbb7cc1d-bd51-486a-9083-a6a58cc94584	0001b3704e--6162039f3b1ae2647a08ce76	feed883a00f9f45da12f4e68416e99af	APPROVED
Если кто из неверных позовет вас, и вы захотите пойти, то все, предлагаемое вам, ешьте без всякого исследования, для спокойствия <mark>совести</mark>.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f3b1ae2647a08ce76	ca2caa50-c7da-4e4f-b9da-a58d92a8cc69	0001b3704e--6162039f3b1ae2647a08ce76	feed883a00f9f45da12f4e68416e99af	APPROVED
И иных Бог поставил в Церкви, во-первых, Апостолами,во-вторых, пророками, в-третьих, учителями; далее, иным дал силы чудодейственные, также дары исцелений, вспоможения, <mark>управления</mark>, разные языки.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f3b1ae2647a08ce76	f16a81d5-4c8d-4819-978b-4ea51d6a8b73	0001b3704e--6162039f3b1ae2647a08ce76	feed883a00f9f45da12f4e68416e99af	APPROVED
князья твои – законопреступники и <mark>сообщники</mark> воров; все они любят подарки и гоняются за мздою; не защищают сироты, и дело вдовы не доходит до них.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f3b1ae2647a08ce76	52285a7a-3583-4642-9e25-3f51a941fc41	0001b3704e--6162039f3b1ae2647a08ce76	feed883a00f9f45da12f4e68416e99af	APPROVED
									
(125:4) Возврати, Господи, <mark>пленников</mark> наших, как потоки на полдень.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f62c6297c7abecdea	79bd7238-bf36-4b09-8ee8-fe22427ca409	0001b3704e--6162039f62c6297c7abecdea	44e56102412e1468478a2d1ba560cdcb	APPROVED
Никто, зажегши <mark>свечу</mark>, не покрывает ее сосудом, или не ставит под кровать, а ставит на подсвечник, чтобы входящие видели свет.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f62c6297c7abecdea	0227847d-b79e-4e57-93df-e6fbad18a1c6	0001b3704e--6162039f62c6297c7abecdea	44e56102412e1468478a2d1ba560cdcb	APPROVED
Ждали довольно долго, но видя, что никто не отпирает дверей горницы, взяли <mark>ключ</mark> и отперли, и вот, господин их лежит на земле мертвый.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f62c6297c7abecdea	dc81b2e6-e2d7-4bd6-869d-4bff27c546fa	0001b3704e--6162039f62c6297c7abecdea	44e56102412e1468478a2d1ba560cdcb	APPROVED
И он более и более расширялся кругом вверх боковыми <mark>комнатами</mark>, потому что окружность храма восходила выше и выше вокруг храма, и потому храм имел большую ширину вверху, и из нижнего этажа восходили в верхний через средний.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f62c6297c7abecdea	da2c6e7e-7abd-4bd8-ba69-18859eb51ff3	0001b3704e--6162039f62c6297c7abecdea	44e56102412e1468478a2d1ba560cdcb	APPROVED
<mark>кротость</mark>, воздержание. На таковых нет закона.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f62c6297c7abecdea	496d459e-1cb3-48e5-bd9a-92497864fbac	0001b3704e--6162039f62c6297c7abecdea	44e56102412e1468478a2d1ba560cdcb	APPROVED
Земля же в семь лет <mark>изобилия</mark> приносила из зерна по горсти.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f62c6297c7abecdea	1f01c62d-6f47-4198-aca0-4c52b11e838d	0001b3704e--6162039f62c6297c7abecdea	44e56102412e1468478a2d1ba560cdcb	APPROVED
Без <mark>откровения</mark> свыше народ необуздан, а соблюдающий закон блажен.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f62c6297c7abecdea	fbb7cc1d-bd51-486a-9083-a6a58cc94584	0001b3704e--6162039f62c6297c7abecdea	44e56102412e1468478a2d1ba560cdcb	APPROVED
Если кто из неверных позовет вас, и вы захотите пойти, то все, предлагаемое вам, ешьте без всякого исследования, для спокойствия <mark>совести</mark>.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f62c6297c7abecdea	ca2caa50-c7da-4e4f-b9da-a58d92a8cc69	0001b3704e--6162039f62c6297c7abecdea	44e56102412e1468478a2d1ba560cdcb	APPROVED
И иных Бог поставил в Церкви, во-первых, Апостолами,во-вторых, пророками, в-третьих, учителями; далее, иным дал силы чудодейственные, также дары исцелений, вспоможения, <mark>управления</mark>, разные языки.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f62c6297c7abecdea	f16a81d5-4c8d-4819-978b-4ea51d6a8b73	0001b3704e--6162039f62c6297c7abecdea	44e56102412e1468478a2d1ba560cdcb	APPROVED
князья твои – законопреступники и <mark>сообщники</mark> воров; все они любят подарки и гоняются за мздою; не защищают сироты, и дело вдовы не доходит до них.	4				https://toloka.yandex.ru/task/28536910/0001b3704e--6162039f62c6297c7abecdea	52285a7a-3583-4642-9e25-3f51a941fc41	0001b3704e--6162039f62c6297c7abecdea	44e56102412e1468478a2d1ba560cdcb	APPROVED
									
(125:4) Возврати, Господи, <mark>пленников</mark> наших, как потоки на полдень.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a11149ad242e2f5906	79bd7238-bf36-4b09-8ee8-fe22427ca409	0001b3704e--616203a11149ad242e2f5906	4cbbf7580d379c6afc2615ba89d71c4e	APPROVED
Никто, зажегши <mark>свечу</mark>, не покрывает ее сосудом, или не ставит под кровать, а ставит на подсвечник, чтобы входящие видели свет.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a11149ad242e2f5906	0227847d-b79e-4e57-93df-e6fbad18a1c6	0001b3704e--616203a11149ad242e2f5906	4cbbf7580d379c6afc2615ba89d71c4e	APPROVED
Ждали довольно долго, но видя, что никто не отпирает дверей горницы, взяли <mark>ключ</mark> и отперли, и вот, господин их лежит на земле мертвый.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a11149ad242e2f5906	dc81b2e6-e2d7-4bd6-869d-4bff27c546fa	0001b3704e--616203a11149ad242e2f5906	4cbbf7580d379c6afc2615ba89d71c4e	APPROVED
И он более и более расширялся кругом вверх боковыми <mark>комнатами</mark>, потому что окружность храма восходила выше и выше вокруг храма, и потому храм имел большую ширину вверху, и из нижнего этажа восходили в верхний через средний.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a11149ad242e2f5906	da2c6e7e-7abd-4bd8-ba69-18859eb51ff3	0001b3704e--616203a11149ad242e2f5906	4cbbf7580d379c6afc2615ba89d71c4e	APPROVED
<mark>кротость</mark>, воздержание. На таковых нет закона.	3				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a11149ad242e2f5906	496d459e-1cb3-48e5-bd9a-92497864fbac	0001b3704e--616203a11149ad242e2f5906	4cbbf7580d379c6afc2615ba89d71c4e	APPROVED
Земля же в семь лет <mark>изобилия</mark> приносила из зерна по горсти.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a11149ad242e2f5906	1f01c62d-6f47-4198-aca0-4c52b11e838d	0001b3704e--616203a11149ad242e2f5906	4cbbf7580d379c6afc2615ba89d71c4e	APPROVED
Без <mark>откровения</mark> свыше народ необуздан, а соблюдающий закон блажен.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a11149ad242e2f5906	fbb7cc1d-bd51-486a-9083-a6a58cc94584	0001b3704e--616203a11149ad242e2f5906	4cbbf7580d379c6afc2615ba89d71c4e	APPROVED
Если кто из неверных позовет вас, и вы захотите пойти, то все, предлагаемое вам, ешьте без всякого исследования, для спокойствия <mark>совести</mark>.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a11149ad242e2f5906	ca2caa50-c7da-4e4f-b9da-a58d92a8cc69	0001b3704e--616203a11149ad242e2f5906	4cbbf7580d379c6afc2615ba89d71c4e	APPROVED
И иных Бог поставил в Церкви, во-первых, Апостолами,во-вторых, пророками, в-третьих, учителями; далее, иным дал силы чудодейственные, также дары исцелений, вспоможения, <mark>управления</mark>, разные языки.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a11149ad242e2f5906	f16a81d5-4c8d-4819-978b-4ea51d6a8b73	0001b3704e--616203a11149ad242e2f5906	4cbbf7580d379c6afc2615ba89d71c4e	APPROVED
князья твои – законопреступники и <mark>сообщники</mark> воров; все они любят подарки и гоняются за мздою; не защищают сироты, и дело вдовы не доходит до них.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a11149ad242e2f5906	52285a7a-3583-4642-9e25-3f51a941fc41	0001b3704e--616203a11149ad242e2f5906	4cbbf7580d379c6afc2615ba89d71c4e	APPROVED
									
(125:4) Возврати, Господи, <mark>пленников</mark> наших, как потоки на полдень.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a13b1ae2647a08ce90	79bd7238-bf36-4b09-8ee8-fe22427ca409	0001b3704e--616203a13b1ae2647a08ce90	c9bb9ac62acf57147d0446a54079bdd6	APPROVED
Никто, зажегши <mark>свечу</mark>, не покрывает ее сосудом, или не ставит под кровать, а ставит на подсвечник, чтобы входящие видели свет.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a13b1ae2647a08ce90	0227847d-b79e-4e57-93df-e6fbad18a1c6	0001b3704e--616203a13b1ae2647a08ce90	c9bb9ac62acf57147d0446a54079bdd6	APPROVED
Ждали довольно долго, но видя, что никто не отпирает дверей горницы, взяли <mark>ключ</mark> и отперли, и вот, господин их лежит на земле мертвый.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a13b1ae2647a08ce90	dc81b2e6-e2d7-4bd6-869d-4bff27c546fa	0001b3704e--616203a13b1ae2647a08ce90	c9bb9ac62acf57147d0446a54079bdd6	APPROVED
И он более и более расширялся кругом вверх боковыми <mark>комнатами</mark>, потому что окружность храма восходила выше и выше вокруг храма, и потому храм имел большую ширину вверху, и из нижнего этажа восходили в верхний через средний.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a13b1ae2647a08ce90	da2c6e7e-7abd-4bd8-ba69-18859eb51ff3	0001b3704e--616203a13b1ae2647a08ce90	c9bb9ac62acf57147d0446a54079bdd6	APPROVED
<mark>кротость</mark>, воздержание. На таковых нет закона.	3				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a13b1ae2647a08ce90	496d459e-1cb3-48e5-bd9a-92497864fbac	0001b3704e--616203a13b1ae2647a08ce90	c9bb9ac62acf57147d0446a54079bdd6	APPROVED
Земля же в семь лет <mark>изобилия</mark> приносила из зерна по горсти.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a13b1ae2647a08ce90	1f01c62d-6f47-4198-aca0-4c52b11e838d	0001b3704e--616203a13b1ae2647a08ce90	c9bb9ac62acf57147d0446a54079bdd6	APPROVED
Без <mark>откровения</mark> свыше народ необуздан, а соблюдающий закон блажен.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a13b1ae2647a08ce90	fbb7cc1d-bd51-486a-9083-a6a58cc94584	0001b3704e--616203a13b1ae2647a08ce90	c9bb9ac62acf57147d0446a54079bdd6	APPROVED
Если кто из неверных позовет вас, и вы захотите пойти, то все, предлагаемое вам, ешьте без всякого исследования, для спокойствия <mark>совести</mark>.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a13b1ae2647a08ce90	ca2caa50-c7da-4e4f-b9da-a58d92a8cc69	0001b3704e--616203a13b1ae2647a08ce90	c9bb9ac62acf57147d0446a54079bdd6	APPROVED
И иных Бог поставил в Церкви, во-первых, Апостолами,во-вторых, пророками, в-третьих, учителями; далее, иным дал силы чудодейственные, также дары исцелений, вспоможения, <mark>управления</mark>, разные языки.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a13b1ae2647a08ce90	f16a81d5-4c8d-4819-978b-4ea51d6a8b73	0001b3704e--616203a13b1ae2647a08ce90	c9bb9ac62acf57147d0446a54079bdd6	APPROVED
князья твои – законопреступники и <mark>сообщники</mark> воров; все они любят подарки и гоняются за мздою; не защищают сироты, и дело вдовы не доходит до них.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a13b1ae2647a08ce90	52285a7a-3583-4642-9e25-3f51a941fc41	0001b3704e--616203a13b1ae2647a08ce90	c9bb9ac62acf57147d0446a54079bdd6	APPROVED
									
(125:4) Возврати, Господи, <mark>пленников</mark> наших, как потоки на полдень.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a277dee2773174bab1	79bd7238-bf36-4b09-8ee8-fe22427ca409	0001b3704e--616203a277dee2773174bab1	e67ffea9faf804e603e010807272f58d	APPROVED
Никто, зажегши <mark>свечу</mark>, не покрывает ее сосудом, или не ставит под кровать, а ставит на подсвечник, чтобы входящие видели свет.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a277dee2773174bab1	0227847d-b79e-4e57-93df-e6fbad18a1c6	0001b3704e--616203a277dee2773174bab1	e67ffea9faf804e603e010807272f58d	APPROVED
Ждали довольно долго, но видя, что никто не отпирает дверей горницы, взяли <mark>ключ</mark> и отперли, и вот, господин их лежит на земле мертвый.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a277dee2773174bab1	dc81b2e6-e2d7-4bd6-869d-4bff27c546fa	0001b3704e--616203a277dee2773174bab1	e67ffea9faf804e603e010807272f58d	APPROVED
И он более и более расширялся кругом вверх боковыми <mark>комнатами</mark>, потому что окружность храма восходила выше и выше вокруг храма, и потому храм имел большую ширину вверху, и из нижнего этажа восходили в верхний через средний.	3				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a277dee2773174bab1	da2c6e7e-7abd-4bd8-ba69-18859eb51ff3	0001b3704e--616203a277dee2773174bab1	e67ffea9faf804e603e010807272f58d	APPROVED
<mark>кротость</mark>, воздержание. На таковых нет закона.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a277dee2773174bab1	496d459e-1cb3-48e5-bd9a-92497864fbac	0001b3704e--616203a277dee2773174bab1	e67ffea9faf804e603e010807272f58d	APPROVED
Земля же в семь лет <mark>изобилия</mark> приносила из зерна по горсти.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a277dee2773174bab1	1f01c62d-6f47-4198-aca0-4c52b11e838d	0001b3704e--616203a277dee2773174bab1	e67ffea9faf804e603e010807272f58d	APPROVED
Без <mark>откровения</mark> свыше народ необуздан, а соблюдающий закон блажен.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a277dee2773174bab1	fbb7cc1d-bd51-486a-9083-a6a58cc94584	0001b3704e--616203a277dee2773174bab1	e67ffea9faf804e603e010807272f58d	APPROVED
Если кто из неверных позовет вас, и вы захотите пойти, то все, предлагаемое вам, ешьте без всякого исследования, для спокойствия <mark>совести</mark>.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a277dee2773174bab1	ca2caa50-c7da-4e4f-b9da-a58d92a8cc69	0001b3704e--616203a277dee2773174bab1	e67ffea9faf804e603e010807272f58d	APPROVED
И иных Бог поставил в Церкви, во-первых, Апостолами,во-вторых, пророками, в-третьих, учителями; далее, иным дал силы чудодейственные, также дары исцелений, вспоможения, <mark>управления</mark>, разные языки.	3				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a277dee2773174bab1	f16a81d5-4c8d-4819-978b-4ea51d6a8b73	0001b3704e--616203a277dee2773174bab1	e67ffea9faf804e603e010807272f58d	APPROVED
князья твои – законопреступники и <mark>сообщники</mark> воров; все они любят подарки и гоняются за мздою; не защищают сироты, и дело вдовы не доходит до них.	3				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a277dee2773174bab1	52285a7a-3583-4642-9e25-3f51a941fc41	0001b3704e--616203a277dee2773174bab1	e67ffea9faf804e603e010807272f58d	APPROVED
									
(125:4) Возврати, Господи, <mark>пленников</mark> наших, как потоки на полдень.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a3e0571d411fc9db61	79bd7238-bf36-4b09-8ee8-fe22427ca409	0001b3704e--616203a3e0571d411fc9db61	5fdbaf5731aac56acf634e534f58495f	APPROVED
Никто, зажегши <mark>свечу</mark>, не покрывает ее сосудом, или не ставит под кровать, а ставит на подсвечник, чтобы входящие видели свет.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a3e0571d411fc9db61	0227847d-b79e-4e57-93df-e6fbad18a1c6	0001b3704e--616203a3e0571d411fc9db61	5fdbaf5731aac56acf634e534f58495f	APPROVED
Ждали довольно долго, но видя, что никто не отпирает дверей горницы, взяли <mark>ключ</mark> и отперли, и вот, господин их лежит на земле мертвый.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a3e0571d411fc9db61	dc81b2e6-e2d7-4bd6-869d-4bff27c546fa	0001b3704e--616203a3e0571d411fc9db61	5fdbaf5731aac56acf634e534f58495f	APPROVED
И он более и более расширялся кругом вверх боковыми <mark>комнатами</mark>, потому что окружность храма восходила выше и выше вокруг храма, и потому храм имел большую ширину вверху, и из нижнего этажа восходили в верхний через средний.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a3e0571d411fc9db61	da2c6e7e-7abd-4bd8-ba69-18859eb51ff3	0001b3704e--616203a3e0571d411fc9db61	5fdbaf5731aac56acf634e534f58495f	APPROVED
<mark>кротость</mark>, воздержание. На таковых нет закона.	3				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a3e0571d411fc9db61	496d459e-1cb3-48e5-bd9a-92497864fbac	0001b3704e--616203a3e0571d411fc9db61	5fdbaf5731aac56acf634e534f58495f	APPROVED
Земля же в семь лет <mark>изобилия</mark> приносила из зерна по горсти.	3				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a3e0571d411fc9db61	1f01c62d-6f47-4198-aca0-4c52b11e838d	0001b3704e--616203a3e0571d411fc9db61	5fdbaf5731aac56acf634e534f58495f	APPROVED
Без <mark>откровения</mark> свыше народ необуздан, а соблюдающий закон блажен.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a3e0571d411fc9db61	fbb7cc1d-bd51-486a-9083-a6a58cc94584	0001b3704e--616203a3e0571d411fc9db61	5fdbaf5731aac56acf634e534f58495f	APPROVED
Если кто из неверных позовет вас, и вы захотите пойти, то все, предлагаемое вам, ешьте без всякого исследования, для спокойствия <mark>совести</mark>.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a3e0571d411fc9db61	ca2caa50-c7da-4e4f-b9da-a58d92a8cc69	0001b3704e--616203a3e0571d411fc9db61	5fdbaf5731aac56acf634e534f58495f	APPROVED
И иных Бог поставил в Церкви, во-первых, Апостолами,во-вторых, пророками, в-третьих, учителями; далее, иным дал силы чудодейственные, также дары исцелений, вспоможения, <mark>управления</mark>, разные языки.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a3e0571d411fc9db61	f16a81d5-4c8d-4819-978b-4ea51d6a8b73	0001b3704e--616203a3e0571d411fc9db61	5fdbaf5731aac56acf634e534f58495f	APPROVED
князья твои – законопреступники и <mark>сообщники</mark> воров; все они любят подарки и гоняются за мздою; не защищают сироты, и дело вдовы не доходит до них.	3				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a3e0571d411fc9db61	52285a7a-3583-4642-9e25-3f51a941fc41	0001b3704e--616203a3e0571d411fc9db61	5fdbaf5731aac56acf634e534f58495f	APPROVED
									
(125:4) Возврати, Господи, <mark>пленников</mark> наших, как потоки на полдень.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a4045d6d58bcd50fae	79bd7238-bf36-4b09-8ee8-fe22427ca409	0001b3704e--616203a4045d6d58bcd50fae	2731af1bb07e7dc7f5da1247d3a0a1f9	APPROVED
Никто, зажегши <mark>свечу</mark>, не покрывает ее сосудом, или не ставит под кровать, а ставит на подсвечник, чтобы входящие видели свет.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a4045d6d58bcd50fae	0227847d-b79e-4e57-93df-e6fbad18a1c6	0001b3704e--616203a4045d6d58bcd50fae	2731af1bb07e7dc7f5da1247d3a0a1f9	APPROVED
Ждали довольно долго, но видя, что никто не отпирает дверей горницы, взяли <mark>ключ</mark> и отперли, и вот, господин их лежит на земле мертвый.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a4045d6d58bcd50fae	dc81b2e6-e2d7-4bd6-869d-4bff27c546fa	0001b3704e--616203a4045d6d58bcd50fae	2731af1bb07e7dc7f5da1247d3a0a1f9	APPROVED
И он более и более расширялся кругом вверх боковыми <mark>комнатами</mark>, потому что окружность храма восходила выше и выше вокруг храма, и потому храм имел большую ширину вверху, и из нижнего этажа восходили в верхний через средний.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a4045d6d58bcd50fae	da2c6e7e-7abd-4bd8-ba69-18859eb51ff3	0001b3704e--616203a4045d6d58bcd50fae	2731af1bb07e7dc7f5da1247d3a0a1f9	APPROVED
<mark>кротость</mark>, воздержание. На таковых нет закона.	2				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a4045d6d58bcd50fae	496d459e-1cb3-48e5-bd9a-92497864fbac	0001b3704e--616203a4045d6d58bcd50fae	2731af1bb07e7dc7f5da1247d3a0a1f9	APPROVED
Земля же в семь лет <mark>изобилия</mark> приносила из зерна по горсти.	1				https://toloka.yandex.ru/task/28536910/0001b3704e--616203a4045d6d58bcd50fae	1f01c62d-6f47-4198-aca0-4c52b11e838d	0001b3704e--616203a4045d6d58bcd50fae	2731af1bb07e7dc7f5da1247d3a0a1f9	APPROVED
