INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status
И было, в девятый год его царствования, в десятый месяц, в десятый день месяца, пришел Навуходоносор, царь Вавилонский, сам и все войско его, к Иерусалиму, и обложили его, и устроили вокруг него <mark>насыпи</mark>.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e233bceb83b320a3afd	fb07e26e-c55f-4924-bc69-23631345e63f	0001b415c2--61644e233bceb83b320a3afd	b79d69964e6cf14d0c1217f184c4aaf9	APPROVED
Возлюбленные! огненного искушения, для испытания вам посылаемого, не чуждайтесь, как <mark>приключения</mark> для вас странного,	4				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e233bceb83b320a3afd	ca261e1c-6085-4496-9c1e-5b9ff41be330	0001b415c2--61644e233bceb83b320a3afd	b79d69964e6cf14d0c1217f184c4aaf9	APPROVED
И вывел меня ко внешнему двору северною дорогою, и привел меня к комнатам, которые против <mark>площади</mark> и против здания на севере,	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e233bceb83b320a3afd	bae4d628-3ae4-4170-b318-56ddb7278aa2	0001b415c2--61644e233bceb83b320a3afd	b79d69964e6cf14d0c1217f184c4aaf9	APPROVED
Я стал братом шакалам и другом <mark>страусам</mark>.	4				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e233bceb83b320a3afd	7219b9a3-15de-4c4e-b454-9ca196ecfbde	0001b415c2--61644e233bceb83b320a3afd	b79d69964e6cf14d0c1217f184c4aaf9	APPROVED
стань во вратах дома Господня и провозгласи там слово сие и скажи: слушайте слово Господне, все Иудеи, входящие сими вратами на <mark>поклонение</mark> Господу.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e233bceb83b320a3afd	f6004c54-943a-4b43-97bf-80d8d07ab3f0	0001b415c2--61644e233bceb83b320a3afd	b79d69964e6cf14d0c1217f184c4aaf9	APPROVED
Эту <mark>надпись</mark> читали многие из Иудеев, потому что место, где был распят Иисус, было недалеко от города,и написано было по-еврейски, по-гречески, по-римски.	4				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e233bceb83b320a3afd	06eec560-3698-427c-ac93-1db2f30398b9	0001b415c2--61644e233bceb83b320a3afd	b79d69964e6cf14d0c1217f184c4aaf9	APPROVED
(4:9) Листья его прекрасные, и плодов на нем <mark>множество</mark>, и пища на нем для всех; под ним находили тень полевые звери, и в ветвях его гнездились птицы небесные, и от него питалась всякая плоть.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e233bceb83b320a3afd	8b33f7b4-30ab-46a1-822b-14813b7d45f1	0001b415c2--61644e233bceb83b320a3afd	b79d69964e6cf14d0c1217f184c4aaf9	APPROVED
									
Приобретение сокровища лживым языком – мимолетное <mark>дуновение</mark> ищущих смерти.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e242cd79e3ca319d275	5299e244-49f9-4590-bd69-ac3ac49b198c	0001b415c2--61644e242cd79e3ca319d275	05693b1eb83b3a3ef4657ffe310deeb0	APPROVED
и послал <mark>вестников</mark> пред лицем Своим; и они пошли и вошли в селение Самарянское; чтобы приготовить для Него;	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e242cd79e3ca319d275	d0a63052-abd1-489d-a027-2e3f121a6da0	0001b415c2--61644e242cd79e3ca319d275	05693b1eb83b3a3ef4657ffe310deeb0	APPROVED
Тогда вы будете считать скверною <mark>оклад</mark> идолов из серебра твоего и оклад истуканов из золота твоего; ты бросишь их, как нечистоту; ты скажешь им: прочь отсюда.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e242cd79e3ca319d275	904c1caf-6af6-46a3-8206-7ecaba424fb1	0001b415c2--61644e242cd79e3ca319d275	05693b1eb83b3a3ef4657ffe310deeb0	APPROVED
Когда священники вышли из святилища, ибо все священники, находившиеся там, освятились без различия <mark>отделов</mark>;	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e242cd79e3ca319d275	578606e8-fd4e-485f-b640-071378d7fa33	0001b415c2--61644e242cd79e3ca319d275	05693b1eb83b3a3ef4657ffe310deeb0	APPROVED
Итак что же, братия? Когда вы сходитесь, и у каждого из вас есть псалом, есть поучение, есть язык, есть откровение, есть <mark>истолкование</mark>, – все сие да будет к назиданию.	3				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e242cd79e3ca319d275	05a56168-9ded-4d05-b725-b26e90e0ef28	0001b415c2--61644e242cd79e3ca319d275	05693b1eb83b3a3ef4657ffe310deeb0	APPROVED
и поставь <mark>преграду</mark> в гортани твоей, если ты алчен.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e242cd79e3ca319d275	7fa182a8-2e70-44d5-8a0d-714961179326	0001b415c2--61644e242cd79e3ca319d275	05693b1eb83b3a3ef4657ffe310deeb0	APPROVED
и придет, как прохожий, <mark>бедность</mark> твоя, и нужда твоя – как человек вооруженный'.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e242cd79e3ca319d275	9c7d208d-d209-4c62-8ab9-adafdcc8a2dd	0001b415c2--61644e242cd79e3ca319d275	05693b1eb83b3a3ef4657ffe310deeb0	APPROVED
Но Господь сказал Самуилу: не смотри на вид его и на высоту <mark>роста</mark> его; Я отринул его; Я смотрю не так, как смотрит человек; ибо человек смотрит на лице, а Господь смотрит на сердце.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e242cd79e3ca319d275	a12c40aa-ebda-4fb2-9eb8-c99c4e8b29d0	0001b415c2--61644e242cd79e3ca319d275	05693b1eb83b3a3ef4657ffe310deeb0	APPROVED
возьми себе самых лучших благовонных веществ: смирны самоточной пятьсот сиклей, <mark>корицы</mark> благовонной половину против того, двести пятьдесят, тростника благовонного двести пятьдесят,	4				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e242cd79e3ca319d275	3d5f70b0-afa0-43fa-82e6-83a4be78ff4a	0001b415c2--61644e242cd79e3ca319d275	05693b1eb83b3a3ef4657ffe310deeb0	APPROVED
И он открыл ей все сердце свое, и сказал ей: <mark>бритва</mark> не касалась головы моей, ибо я назорей Божий от чрева матери моей; если же остричь меня, то отступит от меня сила моя; я сделаюсь слаб и буду, как прочие люди.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e242cd79e3ca319d275	3658e80f-31a6-4a7d-a46c-57c0b0215bb5	0001b415c2--61644e242cd79e3ca319d275	05693b1eb83b3a3ef4657ffe310deeb0	APPROVED
									
Приобретение сокровища лживым языком – мимолетное <mark>дуновение</mark> ищущих смерти.	4				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2439be557bc690b25b	5299e244-49f9-4590-bd69-ac3ac49b198c	0001b415c2--61644e2439be557bc690b25b	7ec25d2ec7b8fa59a469bbf2845bda31	APPROVED
и послал <mark>вестников</mark> пред лицем Своим; и они пошли и вошли в селение Самарянское; чтобы приготовить для Него;	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2439be557bc690b25b	d0a63052-abd1-489d-a027-2e3f121a6da0	0001b415c2--61644e2439be557bc690b25b	7ec25d2ec7b8fa59a469bbf2845bda31	APPROVED
Тогда вы будете считать скверною <mark>оклад</mark> идолов из серебра твоего и оклад истуканов из золота твоего; ты бросишь их, как нечистоту; ты скажешь им: прочь отсюда.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2439be557bc690b25b	904c1caf-6af6-46a3-8206-7ecaba424fb1	0001b415c2--61644e2439be557bc690b25b	7ec25d2ec7b8fa59a469bbf2845bda31	APPROVED
Когда священники вышли из святилища, ибо все священники, находившиеся там, освятились без различия <mark>отделов</mark>;	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2439be557bc690b25b	578606e8-fd4e-485f-b640-071378d7fa33	0001b415c2--61644e2439be557bc690b25b	7ec25d2ec7b8fa59a469bbf2845bda31	APPROVED
Итак что же, братия? Когда вы сходитесь, и у каждого из вас есть псалом, есть поучение, есть язык, есть откровение, есть <mark>истолкование</mark>, – все сие да будет к назиданию.	3				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2439be557bc690b25b	05a56168-9ded-4d05-b725-b26e90e0ef28	0001b415c2--61644e2439be557bc690b25b	7ec25d2ec7b8fa59a469bbf2845bda31	APPROVED
и поставь <mark>преграду</mark> в гортани твоей, если ты алчен.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2439be557bc690b25b	7fa182a8-2e70-44d5-8a0d-714961179326	0001b415c2--61644e2439be557bc690b25b	7ec25d2ec7b8fa59a469bbf2845bda31	APPROVED
и придет, как прохожий, <mark>бедность</mark> твоя, и нужда твоя – как человек вооруженный'.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2439be557bc690b25b	9c7d208d-d209-4c62-8ab9-adafdcc8a2dd	0001b415c2--61644e2439be557bc690b25b	7ec25d2ec7b8fa59a469bbf2845bda31	APPROVED
Но Господь сказал Самуилу: не смотри на вид его и на высоту <mark>роста</mark> его; Я отринул его; Я смотрю не так, как смотрит человек; ибо человек смотрит на лице, а Господь смотрит на сердце.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2439be557bc690b25b	a12c40aa-ebda-4fb2-9eb8-c99c4e8b29d0	0001b415c2--61644e2439be557bc690b25b	7ec25d2ec7b8fa59a469bbf2845bda31	APPROVED
возьми себе самых лучших благовонных веществ: смирны самоточной пятьсот сиклей, <mark>корицы</mark> благовонной половину против того, двести пятьдесят, тростника благовонного двести пятьдесят,	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2439be557bc690b25b	3d5f70b0-afa0-43fa-82e6-83a4be78ff4a	0001b415c2--61644e2439be557bc690b25b	7ec25d2ec7b8fa59a469bbf2845bda31	APPROVED
И он открыл ей все сердце свое, и сказал ей: <mark>бритва</mark> не касалась головы моей, ибо я назорей Божий от чрева матери моей; если же остричь меня, то отступит от меня сила моя; я сделаюсь слаб и буду, как прочие люди.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2439be557bc690b25b	3658e80f-31a6-4a7d-a46c-57c0b0215bb5	0001b415c2--61644e2439be557bc690b25b	7ec25d2ec7b8fa59a469bbf2845bda31	APPROVED
									
Приобретение сокровища лживым языком – мимолетное <mark>дуновение</mark> ищущих смерти.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2480198b1e71d25d08	5299e244-49f9-4590-bd69-ac3ac49b198c	0001b415c2--61644e2480198b1e71d25d08	a7c4e30a9f4254aa7d623a08596e6001	APPROVED
и послал <mark>вестников</mark> пред лицем Своим; и они пошли и вошли в селение Самарянское; чтобы приготовить для Него;	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2480198b1e71d25d08	d0a63052-abd1-489d-a027-2e3f121a6da0	0001b415c2--61644e2480198b1e71d25d08	a7c4e30a9f4254aa7d623a08596e6001	APPROVED
Тогда вы будете считать скверною <mark>оклад</mark> идолов из серебра твоего и оклад истуканов из золота твоего; ты бросишь их, как нечистоту; ты скажешь им: прочь отсюда.	4				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2480198b1e71d25d08	904c1caf-6af6-46a3-8206-7ecaba424fb1	0001b415c2--61644e2480198b1e71d25d08	a7c4e30a9f4254aa7d623a08596e6001	APPROVED
Когда священники вышли из святилища, ибо все священники, находившиеся там, освятились без различия <mark>отделов</mark>;	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2480198b1e71d25d08	578606e8-fd4e-485f-b640-071378d7fa33	0001b415c2--61644e2480198b1e71d25d08	a7c4e30a9f4254aa7d623a08596e6001	APPROVED
Итак что же, братия? Когда вы сходитесь, и у каждого из вас есть псалом, есть поучение, есть язык, есть откровение, есть <mark>истолкование</mark>, – все сие да будет к назиданию.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2480198b1e71d25d08	05a56168-9ded-4d05-b725-b26e90e0ef28	0001b415c2--61644e2480198b1e71d25d08	a7c4e30a9f4254aa7d623a08596e6001	APPROVED
и поставь <mark>преграду</mark> в гортани твоей, если ты алчен.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2480198b1e71d25d08	7fa182a8-2e70-44d5-8a0d-714961179326	0001b415c2--61644e2480198b1e71d25d08	a7c4e30a9f4254aa7d623a08596e6001	APPROVED
и придет, как прохожий, <mark>бедность</mark> твоя, и нужда твоя – как человек вооруженный'.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2480198b1e71d25d08	9c7d208d-d209-4c62-8ab9-adafdcc8a2dd	0001b415c2--61644e2480198b1e71d25d08	a7c4e30a9f4254aa7d623a08596e6001	APPROVED
Но Господь сказал Самуилу: не смотри на вид его и на высоту <mark>роста</mark> его; Я отринул его; Я смотрю не так, как смотрит человек; ибо человек смотрит на лице, а Господь смотрит на сердце.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2480198b1e71d25d08	a12c40aa-ebda-4fb2-9eb8-c99c4e8b29d0	0001b415c2--61644e2480198b1e71d25d08	a7c4e30a9f4254aa7d623a08596e6001	APPROVED
возьми себе самых лучших благовонных веществ: смирны самоточной пятьсот сиклей, <mark>корицы</mark> благовонной половину против того, двести пятьдесят, тростника благовонного двести пятьдесят,	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2480198b1e71d25d08	3d5f70b0-afa0-43fa-82e6-83a4be78ff4a	0001b415c2--61644e2480198b1e71d25d08	a7c4e30a9f4254aa7d623a08596e6001	APPROVED
И он открыл ей все сердце свое, и сказал ей: <mark>бритва</mark> не касалась головы моей, ибо я назорей Божий от чрева матери моей; если же остричь меня, то отступит от меня сила моя; я сделаюсь слаб и буду, как прочие люди.	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2480198b1e71d25d08	3658e80f-31a6-4a7d-a46c-57c0b0215bb5	0001b415c2--61644e2480198b1e71d25d08	a7c4e30a9f4254aa7d623a08596e6001	APPROVED
									
Пилат же написал и <mark>надпись</mark>, и поставил на кресте. Написано было: Иисус Назорей, Царь Иудейский.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e24c554b733d3f9a10a	b79673c9-6e58-4dd6-9f8e-e0f6e8c8eff0	0001b415c2--61644e24c554b733d3f9a10a	afcc68b0d11fd71390139bcf8739a24d	APPROVED
а на стебле светильника должны быть четыре чашечки наподобие миндального цветка с яблоками и <mark>цветами</mark>;	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e24c554b733d3f9a10a	6136b79c-e5ee-40df-b645-08fb7e44329c	0001b415c2--61644e24c554b733d3f9a10a	afcc68b0d11fd71390139bcf8739a24d	APPROVED
Ибо многие обольстители вошли в мир, не исповедующие Иисуса Христа, пришедшего во плоти: такой человек есть обольститель и <mark>антихрист</mark>.	3				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e24c554b733d3f9a10a	81602322-e108-48f7-ac2f-9b1179480d1e	0001b415c2--61644e24c554b733d3f9a10a	afcc68b0d11fd71390139bcf8739a24d	APPROVED
И было, в девятый год его царствования, в десятый месяц, в десятый день месяца, пришел Навуходоносор, царь Вавилонский, сам и все войско его, к Иерусалиму, и обложили его, и устроили вокруг него <mark>насыпи</mark>.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e24c554b733d3f9a10a	fb07e26e-c55f-4924-bc69-23631345e63f	0001b415c2--61644e24c554b733d3f9a10a	afcc68b0d11fd71390139bcf8739a24d	APPROVED
Возлюбленные! огненного искушения, для испытания вам посылаемого, не чуждайтесь, как <mark>приключения</mark> для вас странного,	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e24c554b733d3f9a10a	ca261e1c-6085-4496-9c1e-5b9ff41be330	0001b415c2--61644e24c554b733d3f9a10a	afcc68b0d11fd71390139bcf8739a24d	APPROVED
И вывел меня ко внешнему двору северною дорогою, и привел меня к комнатам, которые против <mark>площади</mark> и против здания на севере,	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e24c554b733d3f9a10a	bae4d628-3ae4-4170-b318-56ddb7278aa2	0001b415c2--61644e24c554b733d3f9a10a	afcc68b0d11fd71390139bcf8739a24d	APPROVED
Я стал братом шакалам и другом <mark>страусам</mark>.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e24c554b733d3f9a10a	7219b9a3-15de-4c4e-b454-9ca196ecfbde	0001b415c2--61644e24c554b733d3f9a10a	afcc68b0d11fd71390139bcf8739a24d	APPROVED
стань во вратах дома Господня и провозгласи там слово сие и скажи: слушайте слово Господне, все Иудеи, входящие сими вратами на <mark>поклонение</mark> Господу.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e24c554b733d3f9a10a	f6004c54-943a-4b43-97bf-80d8d07ab3f0	0001b415c2--61644e24c554b733d3f9a10a	afcc68b0d11fd71390139bcf8739a24d	APPROVED
Эту <mark>надпись</mark> читали многие из Иудеев, потому что место, где был распят Иисус, было недалеко от города,и написано было по-еврейски, по-гречески, по-римски.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e24c554b733d3f9a10a	06eec560-3698-427c-ac93-1db2f30398b9	0001b415c2--61644e24c554b733d3f9a10a	afcc68b0d11fd71390139bcf8739a24d	APPROVED
(4:9) Листья его прекрасные, и плодов на нем <mark>множество</mark>, и пища на нем для всех; под ним находили тень полевые звери, и в ветвях его гнездились птицы небесные, и от него питалась всякая плоть.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e24c554b733d3f9a10a	8b33f7b4-30ab-46a1-822b-14813b7d45f1	0001b415c2--61644e24c554b733d3f9a10a	afcc68b0d11fd71390139bcf8739a24d	APPROVED
									
Приобретение сокровища лживым языком – мимолетное <mark>дуновение</mark> ищущих смерти.	3				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2538fa4b407164c6e7	5299e244-49f9-4590-bd69-ac3ac49b198c	0001b415c2--61644e2538fa4b407164c6e7	a6cd7e662defebdc95253dcd59b5f2db	APPROVED
и послал <mark>вестников</mark> пред лицем Своим; и они пошли и вошли в селение Самарянское; чтобы приготовить для Него;	4				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2538fa4b407164c6e7	d0a63052-abd1-489d-a027-2e3f121a6da0	0001b415c2--61644e2538fa4b407164c6e7	a6cd7e662defebdc95253dcd59b5f2db	APPROVED
Тогда вы будете считать скверною <mark>оклад</mark> идолов из серебра твоего и оклад истуканов из золота твоего; ты бросишь их, как нечистоту; ты скажешь им: прочь отсюда.	3				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2538fa4b407164c6e7	904c1caf-6af6-46a3-8206-7ecaba424fb1	0001b415c2--61644e2538fa4b407164c6e7	a6cd7e662defebdc95253dcd59b5f2db	APPROVED
Когда священники вышли из святилища, ибо все священники, находившиеся там, освятились без различия <mark>отделов</mark>;	3				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2538fa4b407164c6e7	578606e8-fd4e-485f-b640-071378d7fa33	0001b415c2--61644e2538fa4b407164c6e7	a6cd7e662defebdc95253dcd59b5f2db	APPROVED
Итак что же, братия? Когда вы сходитесь, и у каждого из вас есть псалом, есть поучение, есть язык, есть откровение, есть <mark>истолкование</mark>, – все сие да будет к назиданию.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2538fa4b407164c6e7	05a56168-9ded-4d05-b725-b26e90e0ef28	0001b415c2--61644e2538fa4b407164c6e7	a6cd7e662defebdc95253dcd59b5f2db	APPROVED
и поставь <mark>преграду</mark> в гортани твоей, если ты алчен.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2538fa4b407164c6e7	7fa182a8-2e70-44d5-8a0d-714961179326	0001b415c2--61644e2538fa4b407164c6e7	a6cd7e662defebdc95253dcd59b5f2db	APPROVED
и придет, как прохожий, <mark>бедность</mark> твоя, и нужда твоя – как человек вооруженный'.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2538fa4b407164c6e7	9c7d208d-d209-4c62-8ab9-adafdcc8a2dd	0001b415c2--61644e2538fa4b407164c6e7	a6cd7e662defebdc95253dcd59b5f2db	APPROVED
Но Господь сказал Самуилу: не смотри на вид его и на высоту <mark>роста</mark> его; Я отринул его; Я смотрю не так, как смотрит человек; ибо человек смотрит на лице, а Господь смотрит на сердце.	3				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2538fa4b407164c6e7	a12c40aa-ebda-4fb2-9eb8-c99c4e8b29d0	0001b415c2--61644e2538fa4b407164c6e7	a6cd7e662defebdc95253dcd59b5f2db	APPROVED
возьми себе самых лучших благовонных веществ: смирны самоточной пятьсот сиклей, <mark>корицы</mark> благовонной половину против того, двести пятьдесят, тростника благовонного двести пятьдесят,	4				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2538fa4b407164c6e7	3d5f70b0-afa0-43fa-82e6-83a4be78ff4a	0001b415c2--61644e2538fa4b407164c6e7	a6cd7e662defebdc95253dcd59b5f2db	APPROVED
И он открыл ей все сердце свое, и сказал ей: <mark>бритва</mark> не касалась головы моей, ибо я назорей Божий от чрева матери моей; если же остричь меня, то отступит от меня сила моя; я сделаюсь слаб и буду, как прочие люди.	4				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e2538fa4b407164c6e7	3658e80f-31a6-4a7d-a46c-57c0b0215bb5	0001b415c2--61644e2538fa4b407164c6e7	a6cd7e662defebdc95253dcd59b5f2db	APPROVED
									
проводят дни свои в счастьи и мгновенно нисходят в <mark>преисподнюю</mark>.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e256ed79e52223a3912	ae8bdd0c-faaf-4ded-b76c-6a14ae831bbd	0001b415c2--61644e256ed79e52223a3912	b44adef4c00b54e5f945fe5e0353d03d	APPROVED
Кто же не будет исполнять закон Бога твоего и закон царя, над тем немедленно пусть производят суд, на смерть ли, или на <mark>изгнание</mark>, или на денежную пеню, или на заключение в темницу.	2				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e256ed79e52223a3912	6680e8f3-9f76-47c8-8438-ec9396e12f1e	0001b415c2--61644e256ed79e52223a3912	b44adef4c00b54e5f945fe5e0353d03d	APPROVED
Вот <mark>происхождение</mark> неба и земли, при сотворении их, в то время, когда Господь Бог создал землю и небо,	1				https://toloka.yandex.ru/task/28579266/0001b415c2--61644e256ed79e52223a3912	b8e7103b-3958-48f5-ac62-053de5821f03	0001b415c2--61644e256ed79e52223a3912	b44adef4c00b54e5f945fe5e0353d03d	APPROVED
