INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status
									
будучи помрачены в разуме, отчуждены от жизни Божией, по причине их невежества и <mark>ожесточения</mark> сердца их.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df583a38242aa422e3	c1970049-2763-4766-92b6-4aa234221491	0001b3c5f4--616343df583a38242aa422e3	808cc9fa938f6292da88c8f5726ced2b	APPROVED
правду говорят дочери Салпаадовы; дай им наследственный удел среди братьев отца их и передай им <mark>удел</mark> отца их;	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df583a38242aa422e3	902dd4ab-1f43-4127-bb6f-ccb2fbbb14e8	0001b3c5f4--616343df583a38242aa422e3	808cc9fa938f6292da88c8f5726ced2b	APPROVED
И ныне пусть выслушает господин мой, царь, слова <mark>раба</mark> своего: если Господь возбудил тебя против меня, то да будет это от тебя благовонною жертвою; если же - сыны человеческие, то прокляты они пред Господом, ибо они изгнали меня ныне, чтобы не принадлежать мне к наследию Господа, говоря: „ступай, служи богам чужим'.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df583a38242aa422e3	d0919cf4-71ec-431d-a473-8801d08a42db	0001b3c5f4--616343df583a38242aa422e3	808cc9fa938f6292da88c8f5726ced2b	APPROVED
князей лишает <mark>достоинства</mark> и низвергает храбрых;	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df583a38242aa422e3	419438ae-9f8e-4e97-9e98-b004b0ff5568	0001b3c5f4--616343df583a38242aa422e3	808cc9fa938f6292da88c8f5726ced2b	APPROVED
Я говорил тебе во время <mark>благоденствия</mark> твоего; но ты сказал: „не послушаю'. Таково было поведение твое с самой юности твоей, что ты не слушал гласа Моего.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df583a38242aa422e3	9d33fe72-cac1-4af8-a3ba-80674e1a8094	0001b3c5f4--616343df583a38242aa422e3	808cc9fa938f6292da88c8f5726ced2b	APPROVED
когда увидят ваше чистое, богобоязненное <mark>житие</mark>.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df583a38242aa422e3	c064a12d-033f-46c2-9957-582cd4e15cdf	0001b3c5f4--616343df583a38242aa422e3	808cc9fa938f6292da88c8f5726ced2b	APPROVED
Един <mark>Законодатель</mark> и Судия, могущий спасти и погубить; а ты кто, который судишь другого?	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df583a38242aa422e3	a2ba9477-8fec-46c2-ae4c-5c4e2652f8fe	0001b3c5f4--616343df583a38242aa422e3	808cc9fa938f6292da88c8f5726ced2b	APPROVED
И принесли ей <mark>владельцы</mark> Филистимские семь сырых тетив, которые не засохли, и она связала его ими.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df583a38242aa422e3	16baa4a3-023d-4518-9532-b02d29b1bcff	0001b3c5f4--616343df583a38242aa422e3	808cc9fa938f6292da88c8f5726ced2b	APPROVED
Бесы, выйдя из человека, вошли в свиней, и бросилось стадо с <mark>крутизны</mark> в озеро и потонуло.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df583a38242aa422e3	cd274e6a-c9ab-4f07-9d46-8abe055c20ef	0001b3c5f4--616343df583a38242aa422e3	808cc9fa938f6292da88c8f5726ced2b	APPROVED
(117:19) Отворите мне <mark>врата</mark> правды; войду в них, прославлю Господа.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df583a38242aa422e3	3118de61-23b4-4232-a6e8-367ae932f384	0001b3c5f4--616343df583a38242aa422e3	808cc9fa938f6292da88c8f5726ced2b	APPROVED
									
И привел он меня к притвору храма, и намерил в столбах притвора пять локтей с одной стороны и пять локтей с другой; а в воротах три локтя ширины с одной стороны и три <mark>локтя</mark> с другой.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df7b496479ccc8a082	5f4a8f4b-7ec0-40c2-a2ff-ebb57bedd3f2	0001b3c5f4--616343df7b496479ccc8a082	3c3a525ef0f07906c28d7285d0943dc1	APPROVED
как лента алая <mark>губы</mark> твои, и уста твои любезны; как половинки гранатового яблока – ланиты твои под кудрями твоими;	1				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df7b496479ccc8a082	20bc28b6-36db-4c01-9ba3-4f6692c6b256	0001b3c5f4--616343df7b496479ccc8a082	3c3a525ef0f07906c28d7285d0943dc1	APPROVED
и горы растают под Ним, долины распадутся, как воск от огня, какводы, льющиеся с <mark>крутизны</mark>.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df7b496479ccc8a082	17950b8a-7fed-464a-be11-263c8c2dc1ec	0001b3c5f4--616343df7b496479ccc8a082	3c3a525ef0f07906c28d7285d0943dc1	APPROVED
золото, серебро, медь, железо, олово и <mark>свинец</mark>,	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df7b496479ccc8a082	c1476f62-2776-49ce-84fc-9a51defb05f7	0001b3c5f4--616343df7b496479ccc8a082	3c3a525ef0f07906c28d7285d0943dc1	APPROVED
А те пять царей убежали и скрылись в <mark>пещере</mark> в Македе.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df7b496479ccc8a082	ca753af3-517a-42a7-8d7a-b92311b3716c	0001b3c5f4--616343df7b496479ccc8a082	3c3a525ef0f07906c28d7285d0943dc1	APPROVED
И сделал Соломон все вещи сии в великом <mark>множестве</mark>, так что не знали веса меди.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df7b496479ccc8a082	8b6244bd-de7e-4dfe-b707-97556210cf4b	0001b3c5f4--616343df7b496479ccc8a082	3c3a525ef0f07906c28d7285d0943dc1	APPROVED
Проходя же близ моря Галилейского, увидел Симона и Андрея, брата его, закидывающих сети в море, ибо они были <mark>рыболовы</mark>.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df7b496479ccc8a082	2f2819ce-ce31-47f3-a2a1-18e615362da1	0001b3c5f4--616343df7b496479ccc8a082	3c3a525ef0f07906c28d7285d0943dc1	APPROVED
и <mark>филина</mark>, и ибиса, и лебедя,	1				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df7b496479ccc8a082	02fb890e-c751-4322-83cc-ce3a43bce517	0001b3c5f4--616343df7b496479ccc8a082	3c3a525ef0f07906c28d7285d0943dc1	APPROVED
но как вы участвуете в Христовых <mark>страданиях</mark>, радуйтесь, да и в явление славы Его возрадуетесь и восторжествуете.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df7b496479ccc8a082	85937a88-254e-43e5-bfa3-1634dc065239	0001b3c5f4--616343df7b496479ccc8a082	3c3a525ef0f07906c28d7285d0943dc1	APPROVED
Сказал же и позвавшему Его: когда делаешь <mark>обед</mark> или ужин, не зови друзей твоих, ни братьев твоих, ни родственников твоих, ни соседей богатых, чтобы и они тебя когда не позвали, и не получил ты воздаяния.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df7b496479ccc8a082	ca09b0f3-1295-4d75-9440-1a1c582c375a	0001b3c5f4--616343df7b496479ccc8a082	3c3a525ef0f07906c28d7285d0943dc1	APPROVED
									
будучи помрачены в разуме, отчуждены от жизни Божией, по причине их невежества и <mark>ожесточения</mark> сердца их.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df85c89a54ca07147f	c1970049-2763-4766-92b6-4aa234221491	0001b3c5f4--616343df85c89a54ca07147f	8769cf6c7b7b0224a1e7fa278357912e	APPROVED
правду говорят дочери Салпаадовы; дай им наследственный удел среди братьев отца их и передай им <mark>удел</mark> отца их;	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df85c89a54ca07147f	902dd4ab-1f43-4127-bb6f-ccb2fbbb14e8	0001b3c5f4--616343df85c89a54ca07147f	8769cf6c7b7b0224a1e7fa278357912e	APPROVED
И ныне пусть выслушает господин мой, царь, слова <mark>раба</mark> своего: если Господь возбудил тебя против меня, то да будет это от тебя благовонною жертвою; если же - сыны человеческие, то прокляты они пред Господом, ибо они изгнали меня ныне, чтобы не принадлежать мне к наследию Господа, говоря: „ступай, служи богам чужим'.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df85c89a54ca07147f	d0919cf4-71ec-431d-a473-8801d08a42db	0001b3c5f4--616343df85c89a54ca07147f	8769cf6c7b7b0224a1e7fa278357912e	APPROVED
князей лишает <mark>достоинства</mark> и низвергает храбрых;	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df85c89a54ca07147f	419438ae-9f8e-4e97-9e98-b004b0ff5568	0001b3c5f4--616343df85c89a54ca07147f	8769cf6c7b7b0224a1e7fa278357912e	APPROVED
Я говорил тебе во время <mark>благоденствия</mark> твоего; но ты сказал: „не послушаю'. Таково было поведение твое с самой юности твоей, что ты не слушал гласа Моего.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df85c89a54ca07147f	9d33fe72-cac1-4af8-a3ba-80674e1a8094	0001b3c5f4--616343df85c89a54ca07147f	8769cf6c7b7b0224a1e7fa278357912e	APPROVED
когда увидят ваше чистое, богобоязненное <mark>житие</mark>.	4				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df85c89a54ca07147f	c064a12d-033f-46c2-9957-582cd4e15cdf	0001b3c5f4--616343df85c89a54ca07147f	8769cf6c7b7b0224a1e7fa278357912e	APPROVED
Един <mark>Законодатель</mark> и Судия, могущий спасти и погубить; а ты кто, который судишь другого?	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df85c89a54ca07147f	a2ba9477-8fec-46c2-ae4c-5c4e2652f8fe	0001b3c5f4--616343df85c89a54ca07147f	8769cf6c7b7b0224a1e7fa278357912e	APPROVED
И принесли ей <mark>владельцы</mark> Филистимские семь сырых тетив, которые не засохли, и она связала его ими.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df85c89a54ca07147f	16baa4a3-023d-4518-9532-b02d29b1bcff	0001b3c5f4--616343df85c89a54ca07147f	8769cf6c7b7b0224a1e7fa278357912e	APPROVED
Бесы, выйдя из человека, вошли в свиней, и бросилось стадо с <mark>крутизны</mark> в озеро и потонуло.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df85c89a54ca07147f	cd274e6a-c9ab-4f07-9d46-8abe055c20ef	0001b3c5f4--616343df85c89a54ca07147f	8769cf6c7b7b0224a1e7fa278357912e	APPROVED
(117:19) Отворите мне <mark>врата</mark> правды; войду в них, прославлю Господа.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343df85c89a54ca07147f	3118de61-23b4-4232-a6e8-367ae932f384	0001b3c5f4--616343df85c89a54ca07147f	8769cf6c7b7b0224a1e7fa278357912e	APPROVED
									
А как пристань не была приспособлена к <mark>зимовке</mark>, то многие давали совет отправиться оттуда, чтобы, если можно, дойти до Финика, пристани Критской, лежащей против юго-западного и северо-западного ветра, и там перезимовать.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343dfba883514bbbacefb	44c9e9a8-9d8b-4ba8-a5d4-596a1a59b36d	0001b3c5f4--616343dfba883514bbbacefb	7af40ff0d371d2a5e1c7c4a53cd24870	APPROVED
Каждый уделяй по расположению сердца, не с огорчением и не с <mark>принуждением</mark>; ибо доброхотно дающего любит Бог.	4				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343dfba883514bbbacefb	e3deda0c-61e5-45d0-beef-0755d2062bb9	0001b3c5f4--616343dfba883514bbbacefb	7af40ff0d371d2a5e1c7c4a53cd24870	APPROVED
И Он разрушит ее, как сокрушают глиняный сосуд, разбивая его без пощады, так что в обломках его не найдется и черепка, чтобы взять огня с <mark>очага</mark> или зачерпнуть воды из водоема;	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343dfba883514bbbacefb	df0b66c3-80dc-473a-9159-bb70ada925a8	0001b3c5f4--616343dfba883514bbbacefb	7af40ff0d371d2a5e1c7c4a53cd24870	APPROVED
Желание праведных есть одно добро, <mark>ожидание</mark> нечестивых – гнев.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343dfba883514bbbacefb	6af23c32-9fac-45d9-9cde-3aedb231fe50	0001b3c5f4--616343dfba883514bbbacefb	7af40ff0d371d2a5e1c7c4a53cd24870	APPROVED
Прошло около трех месяцев, и сказали Иуде, говоря: Фамарь, невестка твоя, впала в <mark>блуд</mark>, и вот, она беременна от блуда. Иуда сказал: выведите ее, и пусть она будет сожжена.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343dfba883514bbbacefb	74f21f10-3d4c-41eb-a486-8ea39f195c05	0001b3c5f4--616343dfba883514bbbacefb	7af40ff0d371d2a5e1c7c4a53cd24870	APPROVED
Ибо в тот день, когда Я взыщу с Израиля за преступления его, взыщу и за жертвенники в Вефиле, и отсечены будут роги <mark>алтаря</mark>, и падут на землю.	1				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343dfba883514bbbacefb	66bb4a2c-1f2f-44ee-91ce-2e43f4584316	0001b3c5f4--616343dfba883514bbbacefb	7af40ff0d371d2a5e1c7c4a53cd24870	APPROVED
Не властен ли горшечник над глиною, чтобы из той же <mark>смеси</mark> сделать один сосуд для почетного употребления, а другой для низкого?	1				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343dfba883514bbbacefb	acff63e1-9245-4bbb-98fa-e32eb7749816	0001b3c5f4--616343dfba883514bbbacefb	7af40ff0d371d2a5e1c7c4a53cd24870	APPROVED
своими руками должен он принести в жертву Господу: тук с <mark>грудью</mark> должен он принести, потрясая грудь пред лицем Господним;	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343dfba883514bbbacefb	df55b0fd-39b7-4d10-a073-91f77aaa8b7e	0001b3c5f4--616343dfba883514bbbacefb	7af40ff0d371d2a5e1c7c4a53cd24870	APPROVED
(103:17) на них гнездятся птицы: ели – жилище <mark>аисту</mark>,	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343dfba883514bbbacefb	3cba66b3-eb5a-4543-8426-00ce9a480575	0001b3c5f4--616343dfba883514bbbacefb	7af40ff0d371d2a5e1c7c4a53cd24870	APPROVED
Как в горнило кладут вместе серебро, и медь, и железо, и <mark>свинец</mark>, и олово, чтобы раздуть на них огонь и расплавить; так Я во гневе Моем и в ярости Моей соберу, и положу, и расплавлю вас.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343dfba883514bbbacefb	23f7050d-a6bd-4598-b319-d20e1e252012	0001b3c5f4--616343dfba883514bbbacefb	7af40ff0d371d2a5e1c7c4a53cd24870	APPROVED
									
будучи помрачены в разуме, отчуждены от жизни Божией, по причине их невежества и <mark>ожесточения</mark> сердца их.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e039be557bc684daef	c1970049-2763-4766-92b6-4aa234221491	0001b3c5f4--616343e039be557bc684daef	40cdf46c43fb9a6d1a57b1a8f1bc37aa	APPROVED
правду говорят дочери Салпаадовы; дай им наследственный удел среди братьев отца их и передай им <mark>удел</mark> отца их;	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e039be557bc684daef	902dd4ab-1f43-4127-bb6f-ccb2fbbb14e8	0001b3c5f4--616343e039be557bc684daef	40cdf46c43fb9a6d1a57b1a8f1bc37aa	APPROVED
И ныне пусть выслушает господин мой, царь, слова <mark>раба</mark> своего: если Господь возбудил тебя против меня, то да будет это от тебя благовонною жертвою; если же - сыны человеческие, то прокляты они пред Господом, ибо они изгнали меня ныне, чтобы не принадлежать мне к наследию Господа, говоря: „ступай, служи богам чужим'.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e039be557bc684daef	d0919cf4-71ec-431d-a473-8801d08a42db	0001b3c5f4--616343e039be557bc684daef	40cdf46c43fb9a6d1a57b1a8f1bc37aa	APPROVED
князей лишает <mark>достоинства</mark> и низвергает храбрых;	1				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e039be557bc684daef	419438ae-9f8e-4e97-9e98-b004b0ff5568	0001b3c5f4--616343e039be557bc684daef	40cdf46c43fb9a6d1a57b1a8f1bc37aa	APPROVED
Я говорил тебе во время <mark>благоденствия</mark> твоего; но ты сказал: „не послушаю'. Таково было поведение твое с самой юности твоей, что ты не слушал гласа Моего.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e039be557bc684daef	9d33fe72-cac1-4af8-a3ba-80674e1a8094	0001b3c5f4--616343e039be557bc684daef	40cdf46c43fb9a6d1a57b1a8f1bc37aa	APPROVED
когда увидят ваше чистое, богобоязненное <mark>житие</mark>.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e039be557bc684daef	c064a12d-033f-46c2-9957-582cd4e15cdf	0001b3c5f4--616343e039be557bc684daef	40cdf46c43fb9a6d1a57b1a8f1bc37aa	APPROVED
Един <mark>Законодатель</mark> и Судия, могущий спасти и погубить; а ты кто, который судишь другого?	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e039be557bc684daef	a2ba9477-8fec-46c2-ae4c-5c4e2652f8fe	0001b3c5f4--616343e039be557bc684daef	40cdf46c43fb9a6d1a57b1a8f1bc37aa	APPROVED
И принесли ей <mark>владельцы</mark> Филистимские семь сырых тетив, которые не засохли, и она связала его ими.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e039be557bc684daef	16baa4a3-023d-4518-9532-b02d29b1bcff	0001b3c5f4--616343e039be557bc684daef	40cdf46c43fb9a6d1a57b1a8f1bc37aa	APPROVED
Бесы, выйдя из человека, вошли в свиней, и бросилось стадо с <mark>крутизны</mark> в озеро и потонуло.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e039be557bc684daef	cd274e6a-c9ab-4f07-9d46-8abe055c20ef	0001b3c5f4--616343e039be557bc684daef	40cdf46c43fb9a6d1a57b1a8f1bc37aa	APPROVED
(117:19) Отворите мне <mark>врата</mark> правды; войду в них, прославлю Господа.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e039be557bc684daef	3118de61-23b4-4232-a6e8-367ae932f384	0001b3c5f4--616343e039be557bc684daef	40cdf46c43fb9a6d1a57b1a8f1bc37aa	APPROVED
									
будучи помрачены в разуме, отчуждены от жизни Божией, по причине их невежества и <mark>ожесточения</mark> сердца их.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e3ffeb2267456689c6	c1970049-2763-4766-92b6-4aa234221491	0001b3c5f4--616343e3ffeb2267456689c6	c02447314bb61236c5c16990d0bec048	APPROVED
правду говорят дочери Салпаадовы; дай им наследственный удел среди братьев отца их и передай им <mark>удел</mark> отца их;	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e3ffeb2267456689c6	902dd4ab-1f43-4127-bb6f-ccb2fbbb14e8	0001b3c5f4--616343e3ffeb2267456689c6	c02447314bb61236c5c16990d0bec048	APPROVED
И ныне пусть выслушает господин мой, царь, слова <mark>раба</mark> своего: если Господь возбудил тебя против меня, то да будет это от тебя благовонною жертвою; если же - сыны человеческие, то прокляты они пред Господом, ибо они изгнали меня ныне, чтобы не принадлежать мне к наследию Господа, говоря: „ступай, служи богам чужим'.	1				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e3ffeb2267456689c6	d0919cf4-71ec-431d-a473-8801d08a42db	0001b3c5f4--616343e3ffeb2267456689c6	c02447314bb61236c5c16990d0bec048	APPROVED
князей лишает <mark>достоинства</mark> и низвергает храбрых;	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e3ffeb2267456689c6	419438ae-9f8e-4e97-9e98-b004b0ff5568	0001b3c5f4--616343e3ffeb2267456689c6	c02447314bb61236c5c16990d0bec048	APPROVED
Я говорил тебе во время <mark>благоденствия</mark> твоего; но ты сказал: „не послушаю'. Таково было поведение твое с самой юности твоей, что ты не слушал гласа Моего.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e3ffeb2267456689c6	9d33fe72-cac1-4af8-a3ba-80674e1a8094	0001b3c5f4--616343e3ffeb2267456689c6	c02447314bb61236c5c16990d0bec048	APPROVED
когда увидят ваше чистое, богобоязненное <mark>житие</mark>.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e3ffeb2267456689c6	c064a12d-033f-46c2-9957-582cd4e15cdf	0001b3c5f4--616343e3ffeb2267456689c6	c02447314bb61236c5c16990d0bec048	APPROVED
Един <mark>Законодатель</mark> и Судия, могущий спасти и погубить; а ты кто, который судишь другого?	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e3ffeb2267456689c6	a2ba9477-8fec-46c2-ae4c-5c4e2652f8fe	0001b3c5f4--616343e3ffeb2267456689c6	c02447314bb61236c5c16990d0bec048	APPROVED
И принесли ей <mark>владельцы</mark> Филистимские семь сырых тетив, которые не засохли, и она связала его ими.	1				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e3ffeb2267456689c6	16baa4a3-023d-4518-9532-b02d29b1bcff	0001b3c5f4--616343e3ffeb2267456689c6	c02447314bb61236c5c16990d0bec048	APPROVED
Бесы, выйдя из человека, вошли в свиней, и бросилось стадо с <mark>крутизны</mark> в озеро и потонуло.	4				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e3ffeb2267456689c6	cd274e6a-c9ab-4f07-9d46-8abe055c20ef	0001b3c5f4--616343e3ffeb2267456689c6	c02447314bb61236c5c16990d0bec048	APPROVED
(117:19) Отворите мне <mark>врата</mark> правды; войду в них, прославлю Господа.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e3ffeb2267456689c6	3118de61-23b4-4232-a6e8-367ae932f384	0001b3c5f4--616343e3ffeb2267456689c6	c02447314bb61236c5c16990d0bec048	APPROVED
									
И привел он меня к притвору храма, и намерил в столбах притвора пять локтей с одной стороны и пять локтей с другой; а в воротах три локтя ширины с одной стороны и три <mark>локтя</mark> с другой.	1				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e539be557bc684db2e	5f4a8f4b-7ec0-40c2-a2ff-ebb57bedd3f2	0001b3c5f4--616343e539be557bc684db2e	58bb186ea7c6c024bd809a5fc7562632	APPROVED
как лента алая <mark>губы</mark> твои, и уста твои любезны; как половинки гранатового яблока – ланиты твои под кудрями твоими;	1				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e539be557bc684db2e	20bc28b6-36db-4c01-9ba3-4f6692c6b256	0001b3c5f4--616343e539be557bc684db2e	58bb186ea7c6c024bd809a5fc7562632	APPROVED
и горы растают под Ним, долины распадутся, как воск от огня, какводы, льющиеся с <mark>крутизны</mark>.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e539be557bc684db2e	17950b8a-7fed-464a-be11-263c8c2dc1ec	0001b3c5f4--616343e539be557bc684db2e	58bb186ea7c6c024bd809a5fc7562632	APPROVED
золото, серебро, медь, железо, олово и <mark>свинец</mark>,	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e539be557bc684db2e	c1476f62-2776-49ce-84fc-9a51defb05f7	0001b3c5f4--616343e539be557bc684db2e	58bb186ea7c6c024bd809a5fc7562632	APPROVED
А те пять царей убежали и скрылись в <mark>пещере</mark> в Македе.	2				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e539be557bc684db2e	ca753af3-517a-42a7-8d7a-b92311b3716c	0001b3c5f4--616343e539be557bc684db2e	58bb186ea7c6c024bd809a5fc7562632	APPROVED
И сделал Соломон все вещи сии в великом <mark>множестве</mark>, так что не знали веса меди.	3				https://toloka.yandex.ru/task/28558836/0001b3c5f4--616343e539be557bc684db2e	8b6244bd-de7e-4dfe-b707-97556210cf4b	0001b3c5f4--616343e539be557bc684db2e	58bb186ea7c6c024bd809a5fc7562632	APPROVED
